dayint,Column_WV,AOT_Uncertainty,elev,aod,RelAZ,DevAll_P1km,dist_water_km,forestProp_1km,diffcwv
12047,0.64,0.0103,60.3478260869565,0.121,119.28,0.665166516651665,20.8977642059326,0.132313231323132,-0.094928
12047,0.677,0.008,7,0.08,118.96,0,0.0496363341808319,0.026032315978456,-0.109835
12047,0.508,0.0104,11.1666666666667,0.026,120.32,0.140287769784173,4.09160137176514,0.226618705035971,-0.026385
12049,0.68,0.011,7,0.11,117.82,0,0.0496363341808319,0.026032315978456,-0.128368
12049,0.629,0.0134,11.1666666666667,0.055,119.4,0.140287769784173,4.09160137176514,0.226618705035971,-0.043052
12052,0.589,0.0063,60.3478260869565,0.046,120.28,0.665166516651665,20.8977642059326,0.132313231323132,-0.0433640000000001
12052,0.618,0.0106,17.16,0.081,120.57,0.91726618705036,2.76663184165955,0,-0.0908910000000001
12059,0.418,0.0041,11.1666666666667,0.051,69.11,0.140287769784173,4.09160137176514,0.226618705035971,0.000230999999999981
12060,0.757,0.0226,17.16,0.256,67,0.91726618705036,2.76663184165955,0,-0.129902
12061,0.633,0.0078,60.3478260869565,0.019,119.45,0.665166516651665,20.8977642059326,0.132313231323132,-0.048128
12061,0.708,0.0126,17.16,0.019,119.67,0.91726618705036,2.76663184165955,0,-0.113973
12061,0.717,0.0084,11.1666666666667,0.021,119.87,0.140287769784173,4.09160137176514,0.226618705035971,-0.0518690000000001
12063,0.384,0.0028,32.48,0.047,70.13,0.281221922731357,9.95783615112305,0.451033243486074,-0.05754
12063,0.386,0.0166,24.7916666666667,0.054,118.78,0.967654986522911,0.458550661802292,0,-0.045855
12063,0.373,0.0108,60.3478260869565,0.056,118.46,0.665166516651665,20.8977642059326,0.132313231323132,0.02861
12063,0.386,0.0159,17.16,0.064,118.71,0.91726618705036,2.76663184165955,0,0.070772
12063,0.339,0.0117,11.1666666666667,0.021,119.39,0.140287769784173,4.09160137176514,0.226618705035971,0.052134
12064,0.473,0.0097,32.48,0.058,66.84,0.281221922731357,9.95783615112305,0.451033243486074,-0.027461
12064,0.379,0.0102,24.7916666666667,0.047,66.41,0.967654986522911,0.458550661802292,0,-0.114778
12064,0.371,0.0058,60.3478260869565,0.042,68.03,0.665166516651665,20.8977642059326,0.132313231323132,0.020263
12064,0.397,0.01,17.16,0.04,67.7,0.91726618705036,2.76663184165955,0,0.047946
12064,0.384,0.0072,11.1666666666667,0.055,67.43,0.140287769784173,4.09160137176514,0.226618705035971,0.014151
12065,0.678,0.0093,32.48,0.041,117.88,0.281221922731357,9.95783615112305,0.451033243486074,-0.0680409999999999
12065,0.41,0.0159,11.1666666666667,0.02,118.62,0.140287769784173,4.09160137176514,0.226618705035971,-0.053572
12066,0.349,0.0067,32.48,0.046,67.43,0.281221922731357,9.95783615112305,0.451033243486074,0.034187
12066,0.362,0.0065,24.7916666666667,0.037,67.67,0.967654986522911,0.458550661802292,0,0.00113199999999997
12066,0.423,0.0129,17.16,0.278,120.8,0.91726618705036,2.76663184165955,0,-0.169818
12066,0.628,0.0052,11.1666666666667,0.151,69.28,0.140287769784173,4.09160137176514,0.226618705035971,-0.114646
12070,0.234,0.0034,24.7916666666667,0.065,70.94,0.967654986522911,0.458550661802292,0,0.019545
12070,0.223,0.0091,60.3478260869565,0.277,118.73,0.665166516651665,20.8977642059326,0.132313231323132,0.047536
12070,0.257,0.0163,17.16,0.199,118.98,0.91726618705036,2.76663184165955,0,0.097743
12072,0.263,0.0086,32.48,0.045,118.69,0.281221922731357,9.95783615112305,0.451033243486074,0.087358
12072,0.246,0.0181,24.7916666666667,0.028,117.78,0.967654986522911,0.458550661802292,0,0.034608
12072,0.646,0.0151,60.3478260869565,0.119,118,0.665166516651665,20.8977642059326,0.132313231323132,-0.046238
12072,0.52,0.021,17.16,0.151,116.73,0.91726618705036,2.76663184165955,0,-0.041424
12074,0.265,0.0113,32.48,0.029,117.11,0.281221922731357,9.95783615112305,0.451033243486074,0.060159
12074,0.26,0.022,24.7916666666667,0.104,116.23,0.967654986522911,0.458550661802292,0,0.00304700000000002
12074,0.371,0.0159,60.3478260869565,0.168,117.59,0.665166516651665,20.8977642059326,0.132313231323132,0.022509
