dayint,Column_WV,AOT_Uncertainty,elev,aod,RelAZ,DevAll_P1km,dist_water_km,forestProp_1km,diffcwv
11128,1.841,0.017,17.16,0.122,70.64,0.91726618705036,2.76663184165955,0,-0.287924
11128,1.925,0.0141,11.1666666666667,0.097,154.62,0.140287769784173,4.09160137176514,0.226618705035971,-0.226827
11129,4.231,0.0327,11.1666666666667,0.364,64.54,0.140287769784173,4.09160137176514,0.226618705035971,-0.318061
11131,2.971,0.0288,11.1666666666667,0.163,147.78,0.140287769784173,4.09160137176514,0.226618705035971,-0.200852
11133,3.17,0.0192,60.3478260869565,0.658,149.82,0.665166516651665,20.8977642059326,0.132313231323132,-0.370011
11133,3.074,0.0638,17.16,0.463,148.76,0.91726618705036,2.76663184165955,0,-0.658734
11138,1.944,0.0304,60.3478260869565,0.077,144.08,0.665166516651665,20.8977642059326,0.132313231323132,0.102894
11138,1.727,0.129,17.16,0.022,144.97,0.91726618705036,2.76663184165955,0,-0.0925639999999999
11138,1.721,0.0305,11.1666666666667,0.073,147.52,0.140287769784173,4.09160137176514,0.226618705035971,-0.269737
11139,2.005,0.0199,60.3478260869565,0.307,56.48,0.665166516651665,20.8977642059326,0.132313231323132,-0.166851
11139,1.527,0.0292,17.16,0.246,57.97,0.91726618705036,2.76663184165955,0,-0.510844
11141,3.088,0.028,60.3478260869565,0.489,49.56,0.665166516651665,20.8977642059326,0.132313231323132,-0.128716
11144,2.269,0.012,60.3478260869565,0.139,67.94,0.665166516651665,20.8977642059326,0.132313231323132,-0.0591170000000001
11144,1.738,0.0192,68.3461538461538,0.073,136.35,0,72.62548828125,0.796777081468219,0.057858
11144,1.8,0.0175,17.16,0.11,68.44,0.91726618705036,2.76663184165955,0,-0.597224
11144,2.374,0.0138,11.1666666666667,0.177,154.45,0.140287769784173,4.09160137176514,0.226618705035971,-0.227018
11145,1.418,0.0905,17.16,0.019,143.78,0.91726618705036,2.76663184165955,0,-0.106866
11146,1.433,0.0135,11.1666666666667,0.051,63.16,0.140287769784173,4.09160137176514,0.226618705035971,-0.145676
11147,2.666,0.0243,60.3478260869565,0.139,146.32,0.665166516651665,20.8977642059326,0.132313231323132,0.056902
11147,2.612,0.0782,17.16,0.201,145.02,0.91726618705036,2.76663184165955,0,-0.370426
11147,3.447,0.0276,11.1666666666667,0.505,145.54,0.140287769784173,4.09160137176514,0.226618705035971,-0.116069
11150,1.794,0.0318,60.3478260869565,0.116,47.29,0.665166516651665,20.8977642059326,0.132313231323132,-0.0192299999999999
11150,1.724,0.083,17.16,0.019,47.63,0.91726618705036,2.76663184165955,0,-0.064141
11151,1.888,0.0166,11.1666666666667,0.024,151.79,0.140287769784173,4.09160137176514,0.226618705035971,-0.0807169999999999
